
SetupTitle, ID-VG Postbreak
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I2
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I1, V2, I2, V3, I3, V4, I4
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/10/2023 17:28:33
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 66
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 598d5134-e8ff-4139-87bf-08294a74b216
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -9.8E-13
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.4E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 6.9999995100000352E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 6.9999995100000352E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 6.9999995100000352E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 6.9999995100000352E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 6.9999995100000352E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=V1, Direction=Double, Linear/Log=LINEAR, Start=-2 V, Stop=6 V, Step=40 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=V2, Source Mode=V, Source=250 mV, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I1, V2, I2, V3, I3, V4, I4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, V, A, V, A, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG Postbreak
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, V1, V2, I1, I2, V3, I3, V4, I4
DataValue, -2, 0.25, -4.93E-12, 1.5E-12, , , , 
DataValue, -1.96, 0.25, -2.57E-12, -2E-13, , , , 
DataValue, -1.92, 0.25, -2.6000000000000002E-12, 2.29E-12, , , , 
DataValue, -1.8800000000000001, 0.25, -1.51E-12, 3.71E-12, , , , 
DataValue, -1.84, 0.25, -1.64E-12, 1.96E-12, , , , 
DataValue, -1.8, 0.25, -1.37E-12, -2.0000000000000003E-14, , , , 
DataValue, -1.76, 0.25, -1.6100000000000002E-12, 5E-14, , , , 
DataValue, -1.72, 0.25, -8.6000000000000007E-13, 2.85E-12, , , , 
DataValue, -1.68, 0.25, -5.9E-13, 3.81E-12, , , , 
DataValue, -1.6400000000000001, 0.25, -1.7E-13, 1.3500000000000001E-12, , , , 
DataValue, -1.6, 0.25, -9.8E-13, -9.0000000000000008E-14, , , , 
DataValue, -1.56, 0.25, -1.1000000000000002E-12, 2.29E-12, , , , 
DataValue, -1.52, 0.25, -1E-13, 3.0100000000000003E-12, , , , 
DataValue, -1.48, 0.25, -1.21E-12, 1.9700000000000003E-12, , , , 
DataValue, -1.44, 0.25, -3.7000000000000004E-13, -1.2000000000000002E-13, , , , 
DataValue, -1.4000000000000001, 0.25, -1.08E-12, 2.0000000000000003E-14, , , , 
DataValue, -1.36, 0.25, -1.5000000000000002E-13, 2.72E-12, , , , 
DataValue, -1.32, 0.25, -2.5E-13, 3.77E-12, , , , 
DataValue, -1.28, 0.25, 2.0000000000000003E-14, 1.1000000000000002E-12, , , , 
DataValue, -1.24, 0.25, -2.0000000000000003E-14, -5.7E-13, , , , 
DataValue, -1.2, 0.25, -6.3E-13, 1.5600000000000002E-12, , , , 
DataValue, -1.16, 0.25, 4.1E-13, 3.87E-12, , , , 
DataValue, -1.12, 0.25, -1.9000000000000002E-13, 2.5300000000000003E-12, , , , 
DataValue, -1.08, 0.25, 1.9000000000000002E-13, 6.6E-13, , , , 
DataValue, -1.04, 0.25, 1.5000000000000002E-13, -2.3000000000000003E-13, , , , 
DataValue, -1, 0.25, 2.3000000000000003E-13, 2.44E-12, , , , 
DataValue, -0.96, 0.25, 3.8000000000000005E-13, 3.07E-12, , , , 
DataValue, -0.92, 0.25, 7E-13, 1.22E-12, , , , 
DataValue, -0.88, 0.25, 2.6E-13, -2.7E-13, , , , 
DataValue, -0.84, 0.25, 0, 1.64E-12, , , , 
DataValue, -0.8, 0.25, 8.300000000000001E-13, 3.4900000000000003E-12, , , , 
DataValue, -0.76, 0.25, 4E-13, 1.83E-12, , , , 
DataValue, -0.72, 0.25, 7.5E-13, -1.5000000000000002E-13, , , , 
DataValue, -0.68, 0.25, 2.6E-13, -9.8E-13, , , , 
DataValue, -0.64, 0.25, 7.4000000000000008E-13, 2.06E-12, , , , 
DataValue, -0.6, 0.25, 9.3E-13, 3.4900000000000003E-12, , , , 
DataValue, -0.56, 0.25, 7.2000000000000006E-13, 8.8000000000000009E-13, , , , 
DataValue, -0.52, 0.25, 6.3E-13, -8.6000000000000007E-13, , , , 
DataValue, -0.48, 0.25, 5E-14, 8.6000000000000007E-13, , , , 
DataValue, -0.44, 0.25, 1.1100000000000001E-12, 3.3600000000000002E-12, , , , 
DataValue, -0.4, 0.25, 1.1600000000000001E-12, 3.1100000000000003E-12, , , , 
DataValue, -0.36, 0.25, 9.3E-13, 6.3E-13, , , , 
DataValue, -0.32, 0.25, 8.6000000000000007E-13, -4.6000000000000006E-13, , , , 
DataValue, -0.28, 0.25, 8E-13, 2.69E-12, , , , 
DataValue, -0.24, 0.25, 1.26E-12, 3.82E-12, , , , 
DataValue, -0.2, 0.25, 1.12E-12, 1.79E-12, , , , 
DataValue, -0.16, 0.25, 1.36E-12, 2E-13, , , , 
DataValue, -0.12, 0.25, 3.1000000000000004E-13, -2.7E-13, , , , 
DataValue, -0.08, 0.25, 1.03E-12, 2.3800000000000004E-12, , , , 
DataValue, -0.04, 0.25, 7.9000000000000007E-13, 3.3200000000000004E-12, , , , 
DataValue, 0, 0.25, 1.09E-12, 1.6700000000000002E-12, , , , 
DataValue, 0.04, 0.25, 1.17E-12, 3.0000000000000005E-14, , , , 
DataValue, 0.08, 0.25, 3.5E-13, 9.9E-13, , , , 
DataValue, 0.12, 0.25, 1.6800000000000001E-12, 3.2600000000000002E-12, , , , 
DataValue, 0.16, 0.25, 1.03E-12, 2.14E-12, , , , 
DataValue, 0.2, 0.25, 1.1500000000000002E-12, -2.1000000000000001E-13, , , , 
DataValue, 0.24, 0.25, 1.23E-12, -1.4E-13, , , , 
DataValue, 0.28, 0.25, 1.22E-12, 3.0600000000000003E-12, , , , 
DataValue, 0.32, 0.25, 9.7000000000000011E-13, 3.97E-12, , , , 
DataValue, 0.36, 0.25, 1.73E-12, 8.300000000000001E-13, , , , 
DataValue, 0.4, 0.25, 1.2400000000000002E-12, 1.3E-13, , , , 
DataValue, 0.44, 0.25, 7.4000000000000008E-13, 2.11E-12, , , , 
DataValue, 0.48, 0.25, 1.4700000000000002E-12, 4.4500000000000006E-12, , , , 
DataValue, 0.52, 0.25, 1.1000000000000002E-12, 3.5400000000000003E-12, , , , 
DataValue, 0.56, 0.25, 1.45E-12, 2.09E-12, , , , 
DataValue, 0.6, 0.25, 9.1000000000000016E-13, 1.8200000000000003E-12, , , , 
DataValue, 0.64, 0.25, 1.03E-12, 5.2500000000000004E-12, , , , 
DataValue, 0.68, 0.25, 1.7100000000000002E-12, 7.34E-12, , , , 
DataValue, 0.72, 0.25, 1.4900000000000001E-12, 8.2700000000000009E-12, , , , 
DataValue, 0.76, 0.25, 1.23E-12, 7.8800000000000012E-12, , , , 
DataValue, 0.8, 0.25, 4E-13, 1.3E-11, , , , 
DataValue, 0.84, 0.25, 1.12E-12, 1.967E-11, , , , 
DataValue, 0.88, 0.25, 1.17E-12, 2.6590000000000002E-11, , , , 
DataValue, 0.92, 0.25, 1.6600000000000002E-12, 3.3E-11, , , , 
DataValue, 0.96, 0.25, 1.22E-12, 4.37E-11, , , , 
DataValue, 1, 0.25, 4.8000000000000008E-13, 6.042000000000001E-11, , , , 
DataValue, 1.04, 0.25, 2.1200000000000003E-12, 8.382E-11, , , , 
DataValue, 1.08, 0.25, 1.8000000000000002E-12, 1.1144E-10, , , , 
DataValue, 1.12, 0.25, 1.8000000000000002E-12, 1.4779000000000001E-10, , , , 
DataValue, 1.16, 0.25, 9.3E-13, 1.9928E-10, , , , 
DataValue, 1.2, 0.25, 1.5400000000000001E-12, 2.7243E-10, , , , 
DataValue, 1.24, 0.25, 1.59E-12, 3.6607E-10, , , , 
DataValue, 1.28, 0.25, 1.36E-12, 4.8958000000000008E-10, , , , 
DataValue, 1.32, 0.25, 2.3000000000000003E-12, 6.578E-10, , , , 
DataValue, 1.36, 0.25, 9.4E-13, 8.807400000000001E-10, , , , 
DataValue, 1.4000000000000001, 0.25, 1.14E-12, 1.3968E-09, , , , 
DataValue, 1.44, 0.25, 1.1900000000000002E-12, 1.8077E-09, , , , 
DataValue, 1.48, 0.25, 1.3000000000000001E-12, 2.3711E-09, , , , 
DataValue, 1.52, 0.25, 1.26E-12, 3.13E-09, , , , 
DataValue, 1.56, 0.25, 2.6600000000000004E-12, 4.1377E-09, , , , 
DataValue, 1.6, 0.25, 1.13E-12, 5.4492E-09, , , , 
DataValue, 1.6400000000000001, 0.25, 1.9400000000000002E-12, 7.1756E-09, , , , 
DataValue, 1.68, 0.25, 1.3900000000000001E-12, 9.4029E-09, , , , 
DataValue, 1.72, 0.25, 2.01E-12, 1.3029999999999998E-08, , , , 
DataValue, 1.76, 0.25, 1.98E-12, 1.6847599999999998E-08, , , , 
DataValue, 1.8, 0.25, 1.23E-12, 2.1776199999999997E-08, , , , 
DataValue, 1.84, 0.25, 1.6800000000000001E-12, 2.79574E-08, , , , 
DataValue, 1.8800000000000001, 0.25, 2.59E-12, 3.56708E-08, , , , 
DataValue, 1.92, 0.25, 2.2200000000000002E-12, 4.5285199999999996E-08, , , , 
DataValue, 1.96, 0.25, 1.7500000000000002E-12, 5.7101399999999991E-08, , , , 
DataValue, 2, 0.25, 1.2400000000000002E-12, 7.13428E-08, , , , 
DataValue, 2.04, 0.25, 2E-12, 8.8254999999999992E-08, , , , 
DataValue, 2.08, 0.25, 1.3900000000000001E-12, 1.0817899999999999E-07, , , , 
DataValue, 2.12, 0.25, 2.64E-12, 1.3106E-07, , , , 
DataValue, 2.16, 0.25, 2.1500000000000003E-12, 1.5658E-07, , , , 
DataValue, 2.2, 0.25, 2.04E-12, 1.8614E-07, , , , 
DataValue, 2.24, 0.25, 2.14E-12, 2.1999999999999999E-07, , , , 
DataValue, 2.2800000000000002, 0.25, 2.11E-12, 2.5878E-07, , , , 
DataValue, 2.32, 0.25, 1.9900000000000002E-12, 3.0144E-07, , , , 
DataValue, 2.36, 0.25, 2.1000000000000003E-12, 3.4918E-07, , , , 
DataValue, 2.4, 0.25, 2.3500000000000003E-12, 4.0255999999999997E-07, , , , 
DataValue, 2.44, 0.25, 2.06E-12, 4.6216E-07, , , , 
DataValue, 2.48, 0.25, 1.5800000000000001E-12, 5.2769999999999994E-07, , , , 
DataValue, 2.52, 0.25, 2.01E-12, 5.989E-07, , , , 
DataValue, 2.56, 0.25, 1.5200000000000002E-12, 6.758E-07, , , , 
DataValue, 2.6, 0.25, 1.5200000000000002E-12, 7.5882E-07, , , , 
DataValue, 2.64, 0.25, 2.1500000000000003E-12, 8.4782E-07, , , , 
