
SetupTitle, ID-VG Postbreak
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I2
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I1, V2, I2, V3, I3, V4, I4
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/10/2023 17:21:21
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 57
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, f732f891-4f42-43e4-a7ff-fb85b3e043e5
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, 1.2E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 1.3E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, -9.2307777514871554E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, -9.2307777514871554E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, -9.2307777514871554E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, -9.2307777514871554E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, -9.2307777514871554E-07
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=V1, Direction=Double, Linear/Log=LINEAR, Start=-2 V, Stop=6 V, Step=40 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=V2, Source Mode=V, Source=250 mV, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I1, V2, I2, V3, I3, V4, I4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, V, A, V, A, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG Postbreak
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, V1, V2, I1, I2, V3, I3, V4, I4
DataValue, -2, 0.25, -1.2850000000000001E-11, 1.3460000000000001E-11, , , , 
DataValue, -1.96, 0.25, -6.71E-12, 1.3480000000000002E-11, , , , 
DataValue, -1.92, 0.25, -5.54E-12, 1.3350000000000001E-11, , , , 
DataValue, -1.8800000000000001, 0.25, -4.7600000000000007E-12, 1.466E-11, , , , 
DataValue, -1.84, 0.25, -3.5400000000000003E-12, 1.4720000000000002E-11, , , , 
DataValue, -1.8, 0.25, -3.1600000000000003E-12, 1.3340000000000001E-11, , , , 
DataValue, -1.76, 0.25, -3.3E-12, 1.2340000000000001E-11, , , , 
DataValue, -1.72, 0.25, -3.3100000000000002E-12, 1.3540000000000001E-11, , , , 
DataValue, -1.68, 0.25, -2.0500000000000004E-12, 1.4830000000000002E-11, , , , 
DataValue, -1.6400000000000001, 0.25, -2.16E-12, 1.3070000000000002E-11, , , , 
DataValue, -1.6, 0.25, -1.4700000000000002E-12, 1.2870000000000002E-11, , , , 
DataValue, -1.56, 0.25, -1.0600000000000001E-12, 1.2870000000000002E-11, , , , 
DataValue, -1.52, 0.25, -8.5000000000000011E-13, 1.4080000000000001E-11, , , , 
DataValue, -1.48, 0.25, -3.0000000000000003E-13, 1.5E-11, , , , 
DataValue, -1.44, 0.25, -7.6000000000000009E-13, 1.3090000000000002E-11, , , , 
DataValue, -1.4000000000000001, 0.25, -4.8000000000000008E-13, 1.24E-11, , , , 
DataValue, -1.36, 0.25, -4.9E-13, 1.34E-11, , , , 
DataValue, -1.32, 0.25, 7E-14, 1.5120000000000002E-11, , , , 
DataValue, -1.28, 0.25, 4.8000000000000008E-13, 1.341E-11, , , , 
DataValue, -1.24, 0.25, 6.2000000000000008E-13, 1.291E-11, , , , 
DataValue, -1.2, 0.25, 4.2000000000000003E-13, 1.2370000000000002E-11, , , , 
DataValue, -1.16, 0.25, 1.3E-13, 1.3600000000000002E-11, , , , 
DataValue, -1.12, 0.25, 4.3000000000000004E-13, 1.509E-11, , , , 
DataValue, -1.08, 0.25, 2.8E-13, 1.4050000000000001E-11, , , , 
DataValue, -1.04, 0.25, 1.0500000000000002E-12, 1.282E-11, , , , 
DataValue, -1, 0.25, 6.5000000000000006E-13, 1.2870000000000002E-11, , , , 
DataValue, -0.96, 0.25, 2.4000000000000004E-13, 1.4370000000000001E-11, , , , 
DataValue, -0.92, 0.25, 1.5800000000000001E-12, 1.529E-11, , , , 
DataValue, -0.88, 0.25, 8.300000000000001E-13, 1.342E-11, , , , 
DataValue, -0.84, 0.25, 1.7500000000000002E-12, 1.2140000000000001E-11, , , , 
DataValue, -0.8, 0.25, 6.400000000000001E-13, 1.31E-11, , , , 
DataValue, -0.76, 0.25, 1.9900000000000002E-12, 1.3870000000000001E-11, , , , 
DataValue, -0.72, 0.25, 1.36E-12, 1.433E-11, , , , 
DataValue, -0.68, 0.25, 1.83E-12, 1.3350000000000001E-11, , , , 
DataValue, -0.64, 0.25, 1.4300000000000002E-12, 1.259E-11, , , , 
DataValue, -0.6, 0.25, 1.3500000000000001E-12, 1.3550000000000001E-11, , , , 
DataValue, -0.56, 0.25, 2.26E-12, 1.4670000000000003E-11, , , , 
DataValue, -0.52, 0.25, 1.59E-12, 1.3180000000000002E-11, , , , 
DataValue, -0.48, 0.25, 1.5800000000000001E-12, 1.2240000000000001E-11, , , , 
DataValue, -0.44, 0.25, 9.7000000000000011E-13, 1.2640000000000001E-11, , , , 
DataValue, -0.4, 0.25, 2.3200000000000002E-12, 1.524E-11, , , , 
DataValue, -0.36, 0.25, 2E-12, 1.5140000000000002E-11, , , , 
DataValue, -0.32, 0.25, 2.44E-12, 1.3270000000000001E-11, , , , 
DataValue, -0.28, 0.25, 2.4800000000000003E-12, 1.272E-11, , , , 
DataValue, -0.24, 0.25, 1.78E-12, 1.3760000000000001E-11, , , , 
DataValue, -0.2, 0.25, 2.2000000000000003E-12, 1.499E-11, , , , 
DataValue, -0.16, 0.25, 2.37E-12, 1.3900000000000002E-11, , , , 
DataValue, -0.12, 0.25, 2.11E-12, 1.2260000000000002E-11, , , , 
DataValue, -0.08, 0.25, 2.21E-12, 1.241E-11, , , , 
DataValue, -0.04, 0.25, 2.1200000000000003E-12, 1.361E-11, , , , 
DataValue, 0, 0.25, 2.8800000000000002E-12, 1.4920000000000002E-11, , , , 
DataValue, 0.04, 0.25, 2.2500000000000003E-12, 1.413E-11, , , , 
DataValue, 0.08, 0.25, 2.7800000000000003E-12, 1.391E-11, , , , 
DataValue, 0.12, 0.25, 2.9100000000000003E-12, 1.2130000000000001E-11, , , , 
DataValue, 0.16, 0.25, 2.5500000000000002E-12, 1.422E-11, , , , 
DataValue, 0.2, 0.25, 3.2700000000000004E-12, 1.535E-11, , , , 
DataValue, 0.24, 0.25, 2.64E-12, 1.4180000000000001E-11, , , , 
DataValue, 0.28, 0.25, 2.9600000000000003E-12, 1.3090000000000002E-11, , , , 
DataValue, 0.32, 0.25, 3.0400000000000004E-12, 1.3030000000000001E-11, , , , 
DataValue, 0.36, 0.25, 2.5600000000000004E-12, 1.5160000000000002E-11, , , , 
DataValue, 0.4, 0.25, 3.4900000000000003E-12, 1.524E-11, , , , 
DataValue, 0.44, 0.25, 3.4200000000000004E-12, 1.3790000000000002E-11, , , , 
DataValue, 0.48, 0.25, 3.23E-12, 1.2160000000000002E-11, , , , 
DataValue, 0.52, 0.25, 2.77E-12, 1.47E-11, , , , 
DataValue, 0.56, 0.25, 3.53E-12, 1.5270000000000003E-11, , , , 
DataValue, 0.6, 0.25, 2.8800000000000002E-12, 1.3160000000000001E-11, , , , 
DataValue, 0.64, 0.25, 3.5900000000000003E-12, 1.3070000000000002E-11, , , , 
DataValue, 0.68, 0.25, 2.5600000000000004E-12, 1.239E-11, , , , 
DataValue, 0.72, 0.25, 3.35E-12, 1.469E-11, , , , 
DataValue, 0.76, 0.25, 3.4100000000000002E-12, 1.548E-11, , , , 
DataValue, 0.8, 0.25, 2.6600000000000004E-12, 1.4200000000000002E-11, , , , 
DataValue, 0.84, 0.25, 3.8400000000000006E-12, 1.412E-11, , , , 
DataValue, 0.88, 0.25, 2.8600000000000003E-12, 1.382E-11, , , , 
DataValue, 0.92, 0.25, 3.8400000000000006E-12, 1.52E-11, , , , 
DataValue, 0.96, 0.25, 4E-12, 1.519E-11, , , , 
DataValue, 1, 0.25, 4.22E-12, 1.432E-11, , , , 
DataValue, 1.04, 0.25, 4.28E-12, 1.219E-11, , , , 
DataValue, 1.08, 0.25, 3.4900000000000003E-12, 1.4200000000000002E-11, , , , 
DataValue, 1.12, 0.25, 4.78E-12, 1.539E-11, , , , 
DataValue, 1.16, 0.25, 3.71E-12, 1.459E-11, , , , 
DataValue, 1.2, 0.25, 3.67E-12, 1.332E-11, , , , 
DataValue, 1.24, 0.25, 3.81E-12, 1.269E-11, , , , 
DataValue, 1.28, 0.25, 3.9300000000000004E-12, 1.471E-11, , , , 
DataValue, 1.32, 0.25, 4.73E-12, 1.564E-11, , , , 
DataValue, 1.36, 0.25, 4.6100000000000008E-12, 1.4630000000000002E-11, , , , 
DataValue, 1.4000000000000001, 0.25, 4.88E-12, 1.3690000000000002E-11, , , , 
DataValue, 1.44, 0.25, 3.8300000000000004E-12, 1.3580000000000002E-11, , , , 
DataValue, 1.48, 0.25, 5.38E-12, 1.5120000000000002E-11, , , , 
DataValue, 1.52, 0.25, 4.48E-12, 1.4870000000000003E-11, , , , 
DataValue, 1.56, 0.25, 5.23E-12, 1.4470000000000001E-11, , , , 
DataValue, 1.6, 0.25, 4.48E-12, 1.2990000000000002E-11, , , , 
DataValue, 1.6400000000000001, 0.25, 4.68E-12, 1.537E-11, , , , 
DataValue, 1.68, 0.25, 5.3200000000000008E-12, 1.5760000000000002E-11, , , , 
DataValue, 1.72, 0.25, 5.4600000000000006E-12, 1.4370000000000001E-11, , , , 
DataValue, 1.76, 0.25, 5.4000000000000004E-12, 1.46E-11, , , , 
DataValue, 1.8, 0.25, 5.5700000000000007E-12, 1.3870000000000001E-11, , , , 
DataValue, 1.84, 0.25, 5.8800000000000008E-12, 1.5850000000000002E-11, , , , 
DataValue, 1.8800000000000001, 0.25, 5.28E-12, 1.6160000000000002E-11, , , , 
DataValue, 1.92, 0.25, 6.36E-12, 1.537E-11, , , , 
DataValue, 1.96, 0.25, 6.1200000000000006E-12, 1.392E-11, , , , 
DataValue, 2, 0.25, 6.04E-12, 1.582E-11, , , , 
DataValue, 2.04, 0.25, 6.7300000000000006E-12, 1.6690000000000003E-11, , , , 
DataValue, 2.08, 0.25, 6.6200000000000005E-12, 1.8400000000000002E-11, , , , 
DataValue, 2.12, 0.25, 6.56E-12, 1.6430000000000002E-11, , , , 
DataValue, 2.16, 0.25, 7.1400000000000007E-12, 1.595E-11, , , , 
DataValue, 2.2, 0.25, 6.6E-12, 1.8130000000000003E-11, , , , 
DataValue, 2.24, 0.25, 7.5800000000000012E-12, 1.916E-11, , , , 
DataValue, 2.2800000000000002, 0.25, 6.6900000000000008E-12, 2.016E-11, , , , 
DataValue, 2.32, 0.25, 7.83E-12, 2.0040000000000003E-11, , , , 
DataValue, 2.36, 0.25, 7.1500000000000008E-12, 2.103E-11, , , , 
DataValue, 2.4, 0.25, 7.7800000000000012E-12, 2.36E-11, , , , 
DataValue, 2.44, 0.25, 8.24E-12, 2.7300000000000002E-11, , , , 
DataValue, 2.48, 0.25, 8.04E-12, 2.788E-11, , , , 
