
SetupTitle, ID-VG Postbreak
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I2
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I1, V2, I2, V3, I3, V4, I4
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/10/2023 16:40:40
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 21
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, c5a953e6-4c3b-45a7-b748-396deccaaa7c
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -4.2E-12
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 5.2E-05
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 8.0769224245562652E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 8.0769224245562652E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 8.0769224245562652E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 8.0769224245562652E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.5
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 8.0769224245562652E-08
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=V1, Direction=Double, Linear/Log=LINEAR, Start=-2 V, Stop=6 V, Step=40 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=V2, Source Mode=V, Source=250 mV, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I1, V2, I2, V3, I3, V4, I4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, V, A, V, A, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG Postbreak
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, V1, V2, I1, I2, V3, I3, V4, I4
DataValue, -2, 0.25, -1.048E-11, 1.8000000000000002E-13, , , , 
DataValue, -1.96, 0.25, -1.1120000000000001E-11, 1.249E-11, , , , 
DataValue, -1.92, 0.25, 6.9000000000000009E-13, 2.6190000000000002E-11, , , , 
DataValue, -1.8800000000000001, 0.25, 8E-12, 2.0660000000000003E-11, , , , 
DataValue, -1.84, 0.25, 1.4E-12, 2.82E-12, , , , 
DataValue, -1.8, 0.25, -1.076E-11, -2.8300000000000003E-12, , , , 
DataValue, -1.76, 0.25, -1.048E-11, 1.835E-11, , , , 
DataValue, -1.72, 0.25, 4.47E-12, 2.1420000000000002E-11, , , , 
DataValue, -1.68, 0.25, 7.84E-12, 7.54E-12, , , , 
DataValue, -1.6400000000000001, 0.25, -5.6200000000000007E-12, -2.21E-12, , , , 
DataValue, -1.6, 0.25, -9.8900000000000009E-12, 8.2900000000000012E-12, , , , 
DataValue, -1.56, 0.25, 2.3000000000000003E-13, 2.5080000000000002E-11, , , , 
DataValue, -1.52, 0.25, 1.068E-11, 2.3120000000000003E-11, , , , 
DataValue, -1.48, 0.25, 6.4200000000000005E-12, 3.4400000000000003E-12, , , , 
DataValue, -1.44, 0.25, -7.0400000000000007E-12, -1.69E-12, , , , 
DataValue, -1.4000000000000001, 0.25, -1.057E-11, 1.6560000000000002E-11, , , , 
DataValue, -1.36, 0.25, 5.4700000000000007E-12, 2.4040000000000002E-11, , , , 
DataValue, -1.32, 0.25, 7.42E-12, 1.1450000000000002E-11, , , , 
DataValue, -1.28, 0.25, -1.79E-12, -3.18E-12, , , , 
DataValue, -1.24, 0.25, -1.0330000000000001E-11, -4.4000000000000004E-13, , , , 
DataValue, -1.2, 0.25, -3E-12, 1.9750000000000003E-11, , , , 
DataValue, -1.16, 0.25, 9.47E-12, 2.38E-11, , , , 
DataValue, -1.12, 0.25, 8.7900000000000011E-12, 3.3200000000000004E-12, , , , 
DataValue, -1.08, 0.25, -9.3800000000000008E-12, -3.58E-12, , , , 
DataValue, -1.04, 0.25, -8.7000000000000013E-12, 1.879E-11, , , , 
DataValue, -1, 0.25, 6.31E-12, 2.1170000000000003E-11, , , , 
DataValue, -0.96, 0.25, 8.5700000000000008E-12, 8.9000000000000013E-12, , , , 
DataValue, -0.92, 0.25, -3.0300000000000002E-12, -3.48E-12, , , , 
DataValue, -0.88, 0.25, -1.0030000000000002E-11, 2.37E-12, , , , 
DataValue, -0.84, 0.25, -7.2500000000000008E-12, 1.7710000000000003E-11, , , , 
DataValue, -0.8, 0.25, 7.2800000000000013E-12, 2.2530000000000002E-11, , , , 
DataValue, -0.76, 0.25, 1.0340000000000002E-11, 5.55E-12, , , , 
DataValue, -0.72, 0.25, -4.53E-12, -1.32E-12, , , , 
DataValue, -0.68, 0.25, -7.06E-12, 1.107E-11, , , , 
DataValue, -0.64, 0.25, 3.7400000000000006E-12, 2.4750000000000002E-11, , , , 
DataValue, -0.6, 0.25, 1.1150000000000002E-11, 2.0180000000000002E-11, , , , 
DataValue, -0.56, 0.25, 2.8600000000000003E-12, 5.5000000000000008E-13, , , , 
DataValue, -0.52, 0.25, -9.53E-12, -2.79E-12, , , , 
DataValue, -0.48, 0.25, -7.2800000000000013E-12, 1.8800000000000002E-11, , , , 
DataValue, -0.44, 0.25, 7.1900000000000007E-12, 2.2210000000000003E-11, , , , 
DataValue, -0.4, 0.25, 1.0840000000000002E-11, 5.3700000000000007E-12, , , , 
DataValue, -0.36, 0.25, -4.46E-12, -2.82E-12, , , , 
DataValue, -0.32, 0.25, -6.8300000000000006E-12, 1.0320000000000001E-11, , , , 
DataValue, -0.28, 0.25, 3.61E-12, 2.4920000000000003E-11, , , , 
DataValue, -0.24, 0.25, 1.1240000000000001E-11, 1.9980000000000002E-11, , , , 
DataValue, -0.2, 0.25, 1.8400000000000002E-12, -4.0900000000000005E-12, , , , 
DataValue, -0.16, 0.25, -9.6900000000000009E-12, -1.0500000000000002E-12, , , , 
DataValue, -0.12, 0.25, -2.9300000000000002E-12, 1.9550000000000003E-11, , , , 
DataValue, -0.08, 0.25, 1.1930000000000001E-11, 2.1680000000000003E-11, , , , 
DataValue, -0.04, 0.25, 6.8500000000000009E-12, 2.74E-12, , , , 
DataValue, 0, 0.25, -7.3800000000000013E-12, -4.16E-12, , , , 
DataValue, 0.04, 0.25, -9.06E-12, 1.6710000000000003E-11, , , , 
DataValue, 0.08, 0.25, 4.47E-12, 2.4750000000000002E-11, , , , 
DataValue, 0.12, 0.25, 1.177E-11, 1.93E-11, , , , 
DataValue, 0.16, 0.25, 5.2000000000000005E-12, -5E-14, , , , 
DataValue, 0.2, 0.25, -8.93E-12, -2.5600000000000004E-12, , , , 
DataValue, 0.24, 0.25, -1.26E-12, 2.0880000000000003E-11, , , , 
DataValue, 0.28, 0.25, 1.1210000000000001E-11, 2.5920000000000003E-11, , , , 
DataValue, 0.32, 0.25, 9.2200000000000015E-12, 2.7100000000000004E-12, , , , 
DataValue, 0.36, 0.25, -3.2600000000000002E-12, 2.24E-12, , , , 
DataValue, 0.4, 0.25, -8.31E-12, 1.3370000000000001E-11, , , , 
DataValue, 0.44, 0.25, 2.39E-12, 1.1620000000000001E-11, , , , 
DataValue, 0.48, 0.25, 1.1500000000000002E-12, 1.0840000000000002E-11, , , , 
DataValue, 0.52, 0.25, 2.34E-12, 1.0020000000000001E-11, , , , 
DataValue, 0.56, 0.25, 1.14E-12, 1.0210000000000001E-11, , , , 
DataValue, 0.6, 0.25, 2.06E-12, 1.21E-11, , , , 
DataValue, 0.64, 0.25, 2.37E-12, 1.2E-11, , , , 
DataValue, 0.68, 0.25, 1.1100000000000001E-12, 1.0440000000000002E-11, , , , 
DataValue, 0.72, 0.25, 1.8900000000000002E-12, 9.86E-12, , , , 
DataValue, 0.76, 0.25, 1.26E-12, 1.116E-11, , , , 
DataValue, 0.8, 0.25, 1.74E-12, 1.19E-11, , , , 
DataValue, 0.84, 0.25, 1.1900000000000002E-12, 1.1340000000000001E-11, , , , 
DataValue, 0.88, 0.25, 1.2800000000000002E-12, 1.1130000000000001E-11, , , , 
DataValue, 0.92, 0.25, 1.91E-12, 9.97E-12, , , , 
DataValue, 0.96, 0.25, 1.6100000000000002E-12, 1.147E-11, , , , 
DataValue, 1, 0.25, 2.18E-12, 1.211E-11, , , , 
DataValue, 1.04, 0.25, 1.9900000000000002E-12, 1.1930000000000001E-11, , , , 
DataValue, 1.08, 0.25, 2.08E-12, 1.078E-11, , , , 
DataValue, 1.12, 0.25, 9.3E-13, 1.2430000000000001E-11, , , , 
DataValue, 1.16, 0.25, 2.6500000000000002E-12, 1.4270000000000001E-11, , , , 
DataValue, 1.2, 0.25, 1.74E-12, 1.3890000000000002E-11, , , , 
DataValue, 1.24, 0.25, 1.79E-12, 1.393E-11, , , , 
DataValue, 1.28, 0.25, 1.8400000000000002E-12, 1.3900000000000002E-11, , , , 
DataValue, 1.32, 0.25, 2.1700000000000002E-12, 1.7160000000000002E-11, , , , 
DataValue, 1.36, 0.25, 2.6300000000000003E-12, 1.9150000000000003E-11, , , , 
DataValue, 1.4000000000000001, 0.25, 1.79E-12, 2.0950000000000003E-11, , , , 
DataValue, 1.44, 0.25, 2.7600000000000004E-12, 2.2970000000000002E-11, , , , 
DataValue, 1.48, 0.25, 1.9400000000000002E-12, 2.6280000000000002E-11, , , , 
DataValue, 1.52, 0.25, 2.04E-12, 3.2870000000000005E-11, , , , 
DataValue, 1.56, 0.25, 1.86E-12, 3.9680000000000005E-11, , , , 
DataValue, 1.6, 0.25, 2.23E-12, 4.719E-11, , , , 
DataValue, 1.6400000000000001, 0.25, 2.2200000000000002E-12, 5.7040000000000004E-11, , , , 
DataValue, 1.68, 0.25, 1.0600000000000001E-12, 7.1750000000000011E-11, , , , 
DataValue, 1.72, 0.25, 2.31E-12, 9.2980000000000011E-11, , , , 
DataValue, 1.76, 0.25, 3.0300000000000002E-12, 1.1902000000000002E-10, , , , 
DataValue, 1.8, 0.25, 2.3800000000000004E-12, 1.5139E-10, , , , 
DataValue, 1.84, 0.25, 1.7000000000000002E-12, 1.9688000000000002E-10, , , , 
DataValue, 1.8800000000000001, 0.25, 2.03E-12, 2.5936E-10, , , , 
DataValue, 1.92, 0.25, 2.6100000000000004E-12, 3.4255E-10, , , , 
DataValue, 1.96, 0.25, 1.6800000000000001E-12, 4.5446000000000005E-10, , , , 
DataValue, 2, 0.25, 2.6500000000000002E-12, 6.0702E-10, , , , 
DataValue, 2.04, 0.25, 2.49E-12, 8.1361E-10, , , , 
DataValue, 2.08, 0.25, 1.79E-12, 1.10001E-09, , , , 
DataValue, 2.12, 0.25, 2.5000000000000003E-12, 1.7449E-09, , , , 
DataValue, 2.16, 0.25, 2.5300000000000003E-12, 2.3156E-09, , , , 
DataValue, 2.2, 0.25, 2.97E-12, 3.1122E-09, , , , 
DataValue, 2.24, 0.25, 2.8100000000000003E-12, 4.1821E-09, , , , 
DataValue, 2.2800000000000002, 0.25, 3.1600000000000003E-12, 5.6411E-09, , , , 
DataValue, 2.32, 0.25, 3.38E-12, 7.6176E-09, , , , 
DataValue, 2.36, 0.25, 3E-12, 1.0282E-08, , , , 
DataValue, 2.4, 0.25, 2.57E-12, 1.4595399999999998E-08, , , , 
DataValue, 2.44, 0.25, 2.9400000000000004E-12, 1.9775199999999998E-08, , , , 
DataValue, 2.48, 0.25, 2.6100000000000004E-12, 2.6669999999999997E-08, , , , 
