
SetupTitle, ID-VG Postbreak
PrimitiveTest, I/V Sweep
TestParameter, Measurement.WaitTime.Source.Coeff, 1
TestParameter, Measurement.WaitTime.Source.Offset, 0
TestParameter, Measurement.WaitTime.Monitor.Coeff, 1
TestParameter, Measurement.WaitTime.Monitor.Offset, 0
TestParameter, Output.Graph.Enabled, true
TestParameter, Output.Graph.AutoScaling, false
TestParameter, Output.Graph.XAxis.Data, V1
TestParameter, Output.Graph.XAxis.Scale, Linear
TestParameter, Output.Graph.XAxis.Left, -2
TestParameter, Output.Graph.XAxis.Right, 6
TestParameter, Output.Graph.XAxis.RunTimeAutoScale, true
TestParameter, Output.Graph.YAxis.Data, I2
TestParameter, Output.Graph.YAxis.Scale, Linear
TestParameter, Output.Graph.YAxis.Bottom, -0.1
TestParameter, Output.Graph.YAxis.Top, 0.1
TestParameter, Output.Graph.YAxis.Group, 
TestParameter, Output.Graph.YAxis.RunTimeAutoScale, true
TestParameter, Output.List.Data, V1, I1, V2, I2, V3, I3, V4, I4
TestParameter, AutoAnalysis.Interpolation, false
TestParameter, AutoAnalysis.Line1.Enabled, false
TestParameter, AutoAnalysis.Line1.Type, 1
TestParameter, AutoAnalysis.Line1.Fix, True
TestParameter, AutoAnalysis.Line1.YAxis, 0
TestParameter, AutoAnalysis.Line1.Point1.Type, 0
TestParameter, AutoAnalysis.Line1.Point1.XY.X, 
TestParameter, AutoAnalysis.Line1.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.Point2.Type, 0
TestParameter, AutoAnalysis.Line1.Point2.XY.X, 
TestParameter, AutoAnalysis.Line1.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line1.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line1.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line1.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line1.GradientExpr, 0
TestParameter, AutoAnalysis.Line2.Enabled, false
TestParameter, AutoAnalysis.Line2.Type, 1
TestParameter, AutoAnalysis.Line2.Fix, True
TestParameter, AutoAnalysis.Line2.YAxis, 0
TestParameter, AutoAnalysis.Line2.Point1.Type, 0
TestParameter, AutoAnalysis.Line2.Point1.XY.X, 
TestParameter, AutoAnalysis.Line2.Point1.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point1.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point1.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point1.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.Point2.Type, 0
TestParameter, AutoAnalysis.Line2.Point2.XY.X, 
TestParameter, AutoAnalysis.Line2.Point2.XY.Y, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Var, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Condition, 
TestParameter, AutoAnalysis.Line2.Point2.Data.Start, false
TestParameter, AutoAnalysis.Line2.Point2.Data.StartVar, 
TestParameter, AutoAnalysis.Line2.Point2.Data.StartCondition, 
TestParameter, AutoAnalysis.Line2.GradientExpr, 0
TestParameter, AutoAnalysis.Marker.Enabled, false
TestParameter, AutoAnalysis.Marker.Data.Var, 
TestParameter, AutoAnalysis.Marker.Data.Condition, 
TestParameter, AutoAnalysis.Marker.Data.Start, false
TestParameter, AutoAnalysis.Marker.Data.StartVar, 
TestParameter, AutoAnalysis.Marker.Data.StartCondition, 
MetaData, TestRecord.EntryPoint, true
MetaData, TestRecord.RecordTime, 03/10/2023 17:33:07
MetaData, TestRecord.TestTarget, 
MetaData, TestRecord.IterationIndex, 71
MetaData, TestRecord.Preservation, true
MetaData, TestRecord.Flag, 
MetaData, TestRecord.Remarks, 
MetaData, TestRecord.LinkKey, 38a71921-938f-486a-9315-eb0eae563d92
AnalysisSetup, Analysis.Setup.Vector.Graph.Enabled, true
AnalysisSetup, Analysis.Setup.Vector.Graph.ActiveYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.LeftYAxis, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.RightYAxis, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Name, V1
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Unit, V
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Left, -2
AnalysisSetup, Analysis.Setup.Vector.Graph.XAxis.Right, 20
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Name, I2
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.GroupName, 
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.RunTimeAutoScale, true
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Unit, A
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Scale, Linear
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Bottom, -2.8E-10
AnalysisSetup, Analysis.Setup.Vector.Graph.YAxis.Top, 2.1E-11
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Interpolation, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Index, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Marker.Step, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.Active, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalX, 0.18181818181818182
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Cursor.NormalY, 0.930232558139535
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalX, 0.18181818181818182
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor1.NormalY, 0.930232558139535
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalX, 0.18181818181818182
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Cursor2.NormalY, 0.930232558139535
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line1.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Fix, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Type, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.YAxisIndex, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastIndex, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.LastStep, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalX, 0.18181818181818182
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor1.NormalY, 0.930232558139535
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Enabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.Active, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalX, 0.18181818181818182
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Cursor2.NormalY, 0.930232558139535
AnalysisSetup, Analysis.Setup.Vector.Graph.Operation.Line2.Gradient, 
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.BackgroundColor, -1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.TextColor, -16777216
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridColor, -3618616
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineColor, -65336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelColor, -11513776
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeToColor, -24416
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LineStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelStyle, Adjacent
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotColor, -16777036
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y1.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotColor, -39936
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y2.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotColor, -16731136
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y3.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotColor, -8892376
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y4.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotColor, -65536
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y5.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotColor, -14336
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y6.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotColor, -6946586
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y7.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Visible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotColor, -16733546
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.Thickness, 1
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Plots.Y8.PlotStyle, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.AxisTitle.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.ScaleText.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.FontName, Tahoma
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.RelativeSize, Medium
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Text.Legend.Size, 7
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Scale.LogTickedDecadeCount, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.LogoVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridVisible, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.SetupSummaryVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ChangeColorEnabled, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MinorTicksValueVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.CursorDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.MarkerDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptFormat, 0
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.InterceptDigits, 6
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.Var2LabelVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.ParametersVisible, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.GridNumberFixity, false
AnalysisSetup, Analysis.Setup.Vector.Graph.Preference.AddsVerticalMargin, true
AnalysisSetup, Analysis.Setup.Vector.Graph.Notes, [VAR1] Unit=SMU1:MP, Name=V1, Direction=Double, Linear/Log=LINEAR, Start=-2 V, Stop=20 V, Step=110 mV, No. of Steps=201, Compliance=100 mA, Pwr Comp=OFF	[CONSTANTS] Unit=SMU2:MP, Name=V2, Source Mode=V, Source=250 mV, Compliance=100 mA
AnalysisSetup, Analysis.Setup.Vector.Graph.SetupInfo, 		2E-05	2E-05	5
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Name, V1, I1, V2, I2, V3, I3, V4, I4
AnalysisSetup, Analysis.Setup.Vector.List.Datum.Unit, V, A, V, A, V, A, V, A
AnalysisSetup, Analysis.Setup.Preference.GraphVisible, true
AnalysisSetup, Analysis.Setup.Preference.ListVisible, true
AnalysisSetup, Analysis.Setup.Preference.ScalarVisible, true
AnalysisSetup, Analysis.Setup.Title, ID-VG Postbreak
Dimension1, 402, 402, 402, 402, 402, 402, 402, 402
Dimension2, 1, 1, 1, 1, 1, 1, 1, 1
DataName, V1, V2, I1, I2, V3, I3, V4, I4
DataValue, -2, 0.25, -4.88E-12, 1.9950000000000003E-11, , , , 
DataValue, -1.8900000000000001, 0.25, -2.16E-12, 1.8020000000000003E-11, , , , 
DataValue, -1.78, 0.25, -2.0500000000000004E-12, 1.928E-11, , , , 
DataValue, -1.67, 0.25, -4.8000000000000008E-13, 2.0710000000000002E-11, , , , 
DataValue, -1.56, 0.25, -7.6000000000000009E-13, 1.783E-11, , , , 
DataValue, -1.45, 0.25, -5.3000000000000006E-13, 1.6400000000000003E-11, , , , 
DataValue, -1.34, 0.25, -1.2000000000000002E-13, 1.839E-11, , , , 
DataValue, -1.23, 0.25, 1.9000000000000002E-13, 1.9290000000000002E-11, , , , 
DataValue, -1.12, 0.25, 6.6E-13, 1.775E-11, , , , 
DataValue, -1.01, 0.25, 1.1500000000000002E-12, 1.639E-11, , , , 
DataValue, -0.9, 0.25, 7.100000000000001E-13, 1.7870000000000002E-11, , , , 
DataValue, -0.79, 0.25, 1.0600000000000001E-12, 1.9020000000000003E-11, , , , 
DataValue, -0.68, 0.25, 1.6800000000000001E-12, 1.7050000000000002E-11, , , , 
DataValue, -0.57000000000000006, 0.25, 1.64E-12, 1.533E-11, , , , 
DataValue, -0.46, 0.25, 5.5000000000000008E-13, 1.7820000000000003E-11, , , , 
DataValue, -0.35000000000000003, 0.25, 2.0500000000000004E-12, 1.9460000000000003E-11, , , , 
DataValue, -0.24, 0.25, 2.26E-12, 1.708E-11, , , , 
DataValue, -0.13, 0.25, 2.23E-12, 1.6360000000000002E-11, , , , 
DataValue, -0.02, 0.25, 2E-12, 1.7180000000000002E-11, , , , 
DataValue, 0.09, 0.25, 2.52E-12, 1.9110000000000002E-11, , , , 
DataValue, 0.2, 0.25, 2.0500000000000004E-12, 1.699E-11, , , , 
DataValue, 0.31, 0.25, 2.85E-12, 1.5960000000000002E-11, , , , 
DataValue, 0.42, 0.25, 2.95E-12, 1.573E-11, , , , 
DataValue, 0.53, 0.25, 3.3E-12, 1.9350000000000003E-11, , , , 
DataValue, 0.64, 0.25, 2.8300000000000003E-12, 1.7960000000000002E-11, , , , 
DataValue, 0.75, 0.25, 2.54E-12, 1.559E-11, , , , 
DataValue, 0.86, 0.25, 1.96E-12, 1.568E-11, , , , 
DataValue, 0.97, 0.25, 2.79E-12, 1.846E-11, , , , 
DataValue, 1.08, 0.25, 3.4700000000000004E-12, 1.781E-11, , , , 
DataValue, 1.19, 0.25, 2.57E-12, 1.5890000000000003E-11, , , , 
DataValue, 1.3, 0.25, 2.69E-12, 1.4470000000000001E-11, , , , 
DataValue, 1.41, 0.25, 2.8100000000000003E-12, 1.854E-11, , , , 
DataValue, 1.52, 0.25, 3.4100000000000002E-12, 1.834E-11, , , , 
DataValue, 1.6300000000000001, 0.25, 3.2100000000000003E-12, 1.604E-11, , , , 
DataValue, 1.74, 0.25, 2.9300000000000002E-12, 1.469E-11, , , , 
DataValue, 1.85, 0.25, 2.6600000000000004E-12, 1.774E-11, , , , 
DataValue, 1.96, 0.25, 3.5700000000000003E-12, 1.819E-11, , , , 
DataValue, 2.07, 0.25, 3.2600000000000002E-12, 1.5740000000000002E-11, , , , 
DataValue, 2.18, 0.25, 3.86E-12, 1.4830000000000002E-11, , , , 
DataValue, 2.29, 0.25, 3.3900000000000003E-12, 1.768E-11, , , , 
DataValue, 2.4, 0.25, 4.41E-12, 1.824E-11, , , , 
DataValue, 2.5100000000000002, 0.25, 3.6000000000000004E-12, 1.61E-11, , , , 
DataValue, 2.62, 0.25, 4.77E-12, 1.401E-11, , , , 
DataValue, 2.73, 0.25, 4.82E-12, 1.795E-11, , , , 
DataValue, 2.84, 0.25, 5.6E-12, 1.824E-11, , , , 
DataValue, 2.95, 0.25, 5.63E-12, 1.5940000000000002E-11, , , , 
DataValue, 3.06, 0.25, 5.65E-12, 1.4160000000000001E-11, , , , 
DataValue, 3.17, 0.25, 4.84E-12, 1.67E-11, , , , 
DataValue, 3.2800000000000002, 0.25, 5.64E-12, 1.843E-11, , , , 
DataValue, 3.39, 0.25, 5.9100000000000005E-12, 1.6140000000000002E-11, , , , 
DataValue, 3.5, 0.25, 6.26E-12, 1.4490000000000002E-11, , , , 
DataValue, 3.61, 0.25, 6.0700000000000006E-12, 1.47E-11, , , , 
DataValue, 3.72, 0.25, 6.65E-12, 1.8290000000000002E-11, , , , 
DataValue, 3.83, 0.25, 7.6800000000000012E-12, 1.648E-11, , , , 
DataValue, 3.94, 0.25, 7.4700000000000011E-12, 1.422E-11, , , , 
DataValue, 4.05, 0.25, 7.85E-12, 1.3540000000000001E-11, , , , 
DataValue, 4.16, 0.25, 8.16E-12, 1.704E-11, , , , 
DataValue, 4.2700000000000005, 0.25, 8.87E-12, 1.7070000000000002E-11, , , , 
DataValue, 4.38, 0.25, 8.65E-12, 1.3800000000000002E-11, , , , 
DataValue, 4.49, 0.25, 9.13E-12, 1.281E-11, , , , 
DataValue, 4.6000000000000005, 0.25, 9.97E-12, 1.703E-11, , , , 
DataValue, 4.71, 0.25, 1.108E-11, 1.639E-11, , , , 
DataValue, 4.82, 0.25, 1.1540000000000001E-11, 1.4670000000000003E-11, , , , 
DataValue, 4.93, 0.25, 1.2220000000000001E-11, 1.2340000000000001E-11, , , , 
DataValue, 5.04, 0.25, 1.262E-11, 1.5870000000000002E-11, , , , 
DataValue, 5.15, 0.25, 1.3440000000000001E-11, 1.621E-11, , , , 
DataValue, 5.26, 0.25, 1.4000000000000002E-11, 1.3900000000000002E-11, , , , 
DataValue, 5.37, 0.25, 1.5920000000000002E-11, 1.2020000000000001E-11, , , , 
DataValue, 5.48, 0.25, 1.555E-11, 1.508E-11, , , , 
DataValue, 5.59, 0.25, 1.7890000000000002E-11, 1.581E-11, , , , 
DataValue, 5.7, 0.25, 1.8160000000000002E-11, 1.3690000000000002E-11, , , , 
DataValue, 5.8100000000000005, 0.25, 1.888E-11, 1.1430000000000001E-11, , , , 
DataValue, 5.92, 0.25, 1.9860000000000003E-11, 1.361E-11, , , , 
DataValue, 6.03, 0.25, 2.136E-11, 1.493E-11, , , , 
DataValue, 6.1400000000000006, 0.25, 2.263E-11, 1.25E-11, , , , 
DataValue, 6.25, 0.25, 2.438E-11, 1.008E-11, , , , 
DataValue, 6.36, 0.25, 2.509E-11, 1.138E-11, , , , 
DataValue, 6.47, 0.25, 2.6920000000000002E-11, 1.3770000000000001E-11, , , , 
DataValue, 6.58, 0.25, 2.855E-11, 1.281E-11, , , , 
DataValue, 6.69, 0.25, 3.001E-11, 1.0500000000000001E-11, , , , 
DataValue, 6.8, 0.25, 3.096E-11, 8.87E-12, , , , 
DataValue, 6.91, 0.25, 3.354E-11, 1.048E-11, , , , 
DataValue, 7.0200000000000005, 0.25, 3.5490000000000005E-11, 1.149E-11, , , , 
DataValue, 7.13, 0.25, 3.667E-11, 8.53E-12, , , , 
DataValue, 7.24, 0.25, 3.838E-11, 6.8700000000000004E-12, , , , 
DataValue, 7.3500000000000005, 0.25, 4.039E-11, 9.03E-12, , , , 
DataValue, 7.46, 0.25, 4.304E-11, 9.7300000000000016E-12, , , , 
DataValue, 7.57, 0.25, 4.588E-11, 7.2400000000000007E-12, , , , 
DataValue, 7.68, 0.25, 4.789E-11, 4.32E-12, , , , 
DataValue, 7.79, 0.25, 4.92E-11, 6.2700000000000005E-12, , , , 
DataValue, 7.9, 0.25, 5.2760000000000007E-11, 7.41E-12, , , , 
DataValue, 8.01, 0.25, 5.4210000000000006E-11, 5.2500000000000004E-12, , , , 
DataValue, 8.120000000000001, 0.25, 5.7620000000000004E-11, 2.8300000000000003E-12, , , , 
DataValue, 8.23, 0.25, 6.021E-11, 3.7E-12, , , , 
DataValue, 8.34, 0.25, 6.370000000000001E-11, 4.02E-12, , , , 
DataValue, 8.45, 0.25, 6.636E-11, 1.8700000000000003E-12, , , , 
DataValue, 8.56, 0.25, 6.918E-11, -4.3000000000000004E-13, , , , 
DataValue, 8.67, 0.25, 7.24E-11, -1.3E-13, , , , 
DataValue, 8.78, 0.25, 7.621E-11, 1.59E-12, , , , 
DataValue, 8.89, 0.25, 7.96E-11, -7.6000000000000009E-13, , , , 
DataValue, 9, 0.25, 8.3440000000000011E-11, -3.67E-12, , , , 
DataValue, 9.11, 0.25, 8.787E-11, -4.97E-12, , , , 
DataValue, 9.22, 0.25, 9.2020000000000009E-11, -3.86E-12, , , , 
DataValue, 9.33, 0.25, 9.6930000000000008E-11, -3.9300000000000004E-12, , , , 
DataValue, 9.44, 0.25, 1.0099E-10, -7.2500000000000008E-12, , , , 
DataValue, 9.55, 0.25, 1.0586000000000001E-10, -9.0100000000000014E-12, , , , 
DataValue, 9.66, 0.25, 1.1057000000000001E-10, -8.85E-12, , , , 
DataValue, 9.77, 0.25, 1.1612000000000001E-10, -9.17E-12, , , , 
DataValue, 9.88, 0.25, 1.2131000000000002E-10, -1.1740000000000001E-11, , , , 
DataValue, 9.99, 0.25, 1.2723E-10, -1.475E-11, , , , 
DataValue, 10.1, 0.25, 1.3275E-10, -1.2250000000000001E-11, , , , 
DataValue, 10.21, 0.25, 1.3942000000000002E-10, -1.373E-11, , , , 
DataValue, 10.32, 0.25, 1.4587E-10, -1.81E-11, , , , 
DataValue, 10.43, 0.25, 1.5152E-10, -2.072E-11, , , , 
DataValue, 10.540000000000001, 0.25, 1.5781000000000002E-10, -1.883E-11, , , , 
DataValue, 10.65, 0.25, 1.6578000000000002E-10, -2.021E-11, , , , 
